Customer_ID,Loan_Type,Currency,Economic_Capital,Expected_Credit_Loss,Stress_Test_Scenario,Recovery_Percentage,Net_Loss_Given_Default,Excessive_Loss_Flag,Extreme_Credit_Loss_Flag,Extreme_Stress_Test_Flag,Remediation_Recovery_Percentage,Remediation_Excessive_Loss,Remediation_Extreme_Credit_Loss,Remediation_Extreme_Stress_Test
b806554a-a280-45b2-9935-4128b96d2e64,Term Loan,JPY,245540.23,127832.09,93113.05,100,303894.02,TRUE,FALSE,FALSE,OK,Recalculate Economic Capital or adjust LGD assumptions,OK,OK
f10775d9-585a-4f17-8173-fc59ef23f82d,Term Loan,JPY,203930.08,469365.63,445303.41,100,536044.37,TRUE,FALSE,FALSE,OK,Recalculate Economic Capital or adjust LGD assumptions,OK,OK
58b0fcd3-f61f-4018-b10c-d4373e4fdd9c,Term Loan,CNY,551125.32,356660.76,313283.17,100,142724.1,FALSE,FALSE,FALSE,OK,OK,OK,OK
7bff70ff-65f5-4bfc-8f3a-96aff68a78cd,Revolver,USD,317916.58,3859.7,7756.35,100,952487.43,TRUE,FALSE,FALSE,OK,Recalculate Economic Capital or adjust LGD assumptions,OK,OK
d486ab85-bedf-4257-81aa-f81db6b36703,Bridge Loan,GBP,744337.59,963344.64,563945.3,100,72501.76,FALSE,FALSE,FALSE,OK,OK,OK,OK
9474e3d8-5177-45e7-bdd6-77911a5fb99f,Revolver,EUR,666910.57,442925.53,439936.34,100,204922.45,FALSE,FALSE,FALSE,OK,OK,OK,OK
fc66e119-fa39-441e-b45a-44996abd7998,Bridge Loan,GBP,878891.04,921762.13,294508.66,100,116743.74,FALSE,FALSE,FALSE,OK,OK,OK,OK
65dff804-efe0-4f8a-bb88-7227c0fddcb6,Syndicated Loan,USD,834405.98,598486.97,202854.72,100,539915,FALSE,FALSE,FALSE,OK,OK,OK,OK
fdf10413-a2fe-4060-963a-769bbe856fed,Revolver,EUR,87988.1,823531.37,454000.66,100,731971.58,TRUE,FALSE,FALSE,OK,Recalculate Economic Capital or adjust LGD assumptions,OK,OK
8950970f-7f90-4d92-a0d5-db29d4731236,Bridge Loan,GBP,576099.85,38572.32,309007.6,100,661494.26,TRUE,FALSE,FALSE,OK,Recalculate Economic Capital or adjust LGD assumptions,OK,OK
061606b6-f876-4459-8b91-a17d1fb03354,Revolver,EUR,18500.02,151340.57,350581.65,100,350235.19,TRUE,FALSE,FALSE,OK,Recalculate Economic Capital or adjust LGD assumptions,OK,OK
feeea91d-31cb-4291-a0f5-d721f95cf714,Revolver,CNY,164916.55,65125.99,880256.22,100,60939.1,FALSE,FALSE,FALSE,OK,OK,OK,OK
9a774d40-b743-407f-b9b7-5479e5e95e39,Syndicated Loan,EUR,307528.99,960115.8,800988.43,100,966917.14,TRUE,FALSE,FALSE,OK,Recalculate Economic Capital or adjust LGD assumptions,OK,OK
80c0ef76-bdd8-4082-acd9-3603480becfc,Syndicated Loan,GBP,924250.28,787364.95,259369.18,100,844407.86,FALSE,FALSE,FALSE,OK,OK,OK,OK
fccdd9dd-bfc0-4bcf-8ae5-333614596632,Bridge Loan,GBP,171882.61,886295.8,518886.15,100,767944.37,TRUE,FALSE,FALSE,OK,Recalculate Economic Capital or adjust LGD assumptions,OK,OK
ffe40e84-642a-4f8e-b02a-45ea8cae4c7f,Bridge Loan,EUR,395522.01,725886.96,982006.09,100,260306.06,FALSE,FALSE,FALSE,OK,OK,OK,OK
05c2482f-12ab-4406-8422-ac0b5cf0d3ed,Syndicated Loan,USD,568027.7,683607.16,218507.11,100,51167.59,FALSE,FALSE,FALSE,OK,OK,OK,OK
5dd90adc-bb60-42e7-ab50-7623f003e3be,Revolver,USD,805950.3,459638.93,894717.18,100,83964.93,FALSE,FALSE,FALSE,OK,OK,OK,OK
96005d3f-3183-4383-8308-ef4d35ea674f,Syndicated Loan,USD,750514.34,664232.9,909142.71,100,70659.36,FALSE,FALSE,FALSE,OK,OK,OK,OK
47f5bc6f-e0b3-4492-b593-a702da3ce81d,Bridge Loan,GBP,952727.83,925263.96,126334.42,100,644336.12,FALSE,FALSE,FALSE,OK,OK,OK,OK
e1a1b343-5c87-4891-90ed-2bfea1f127e4,Term Loan,JPY,592639.45,283517.66,727196.01,100,787178.34,TRUE,FALSE,FALSE,OK,Recalculate Economic Capital or adjust LGD assumptions,OK,OK
dcfe61ae-0bd3-4ea5-ba07-c5abeb4eba3d,Term Loan,JPY,829169.74,171487.81,268662.76,100,474323.12,FALSE,FALSE,FALSE,OK,OK,OK,OK
9a07ac96-de4e-4613-9548-fc49f21d4c9c,Bridge Loan,USD,976558.26,275098.46,251172.29,100,953541.02,FALSE,FALSE,FALSE,OK,OK,OK,OK
cdd3e82b-09d7-4d61-8a5d-082e32ead6b7,Syndicated Loan,EUR,226461.97,890655.2,695801.14,100,209232.25,FALSE,FALSE,FALSE,OK,OK,OK,OK
90ab0990-021a-4e53-a34a-a8b308198828,Syndicated Loan,GBP,210902.25,779658.86,356403.96,100,236229.04,TRUE,FALSE,FALSE,OK,Recalculate Economic Capital or adjust LGD assumptions,OK,OK
b337016a-c1ae-4e11-9fcf-82dfaf5d467c,Revolver,JPY,765257.6,922801.85,934137.9,100,478356.31,FALSE,FALSE,FALSE,OK,OK,OK,OK
5766f461-7d8f-48b9-a656-c9ca01fbb7e8,Revolver,CNY,646249.41,78917.52,629391.43,100,182459.94,FALSE,FALSE,FALSE,OK,OK,OK,OK
5be37456-7cce-406c-898b-1729ab9e774d,Bridge Loan,EUR,939199.69,403211.91,999728.88,100,477787.19,FALSE,FALSE,TRUE,OK,OK,OK,Ensure stress test model aligns with Fed guidelines; normalize outliers
6236ae61-6179-44be-ae73-929f8240cc2a,Syndicated Loan,EUR,11406.14,863233.93,318875.54,100,190513.06,TRUE,FALSE,FALSE,OK,Recalculate Economic Capital or adjust LGD assumptions,OK,OK
8c551859-8407-423c-988a-a21de4ea1a0e,Bridge Loan,USD,476099.95,848797.85,641274.3,100,951726.54,TRUE,FALSE,FALSE,OK,Recalculate Economic Capital or adjust LGD assumptions,OK,OK
bc57ea6a-d454-4a6f-960d-021a51a2dae2,Revolver,GBP,863237.83,469472.49,487123.78,100,690592.54,FALSE,FALSE,FALSE,OK,OK,OK,OK
9efa44c5-6d11-432c-a3cf-abe8c3e5bde6,Bridge Loan,CNY,324480.52,747140.55,378337.95,100,433298.83,TRUE,FALSE,FALSE,OK,Recalculate Economic Capital or adjust LGD assumptions,OK,OK
4f8d163a-9fc6-4ff2-81c0-c383844eaa30,Syndicated Loan,USD,165454.02,19244.5,421784.71,100,800647.1,TRUE,FALSE,FALSE,OK,Recalculate Economic Capital or adjust LGD assumptions,OK,OK
3628c7b1-90b9-48bb-bd1e-091138e6b6b9,Bridge Loan,EUR,176592.64,691366.37,601739.25,100,543837.44,TRUE,FALSE,FALSE,OK,Recalculate Economic Capital or adjust LGD assumptions,OK,OK
7fd74c85-c1ee-405b-bcfc-0367a8e82d85,Bridge Loan,GBP,49414.2,665614.4,688091.36,100,590744.81,TRUE,FALSE,FALSE,OK,Recalculate Economic Capital or adjust LGD assumptions,OK,OK
cde2170a-7b41-4dc6-a644-764f54e03ed5,Bridge Loan,EUR,600581.54,835704.17,752404.35,100,156951.86,FALSE,FALSE,FALSE,OK,OK,OK,OK
080a68f6-407f-46d5-bdb2-376d899ce93c,Term Loan,JPY,183813.86,790427.78,860397.15,100,713314.65,TRUE,FALSE,FALSE,OK,Recalculate Economic Capital or adjust LGD assumptions,OK,OK
e754c9e7-b17d-4fce-b6b4-720feb807d64,Term Loan,GBP,205708.82,615166.86,753631.56,100,213057.95,TRUE,FALSE,FALSE,OK,Recalculate Economic Capital or adjust LGD assumptions,OK,OK
d907c4d4-0bd6-48ba-83ea-02517b2710a2,Syndicated Loan,JPY,946292.89,203133.08,809896.8,100,642691.11,FALSE,FALSE,FALSE,OK,OK,OK,OK
d0370c18-16ce-4e44-9e87-56e16d9a67db,Bridge Loan,EUR,43318.55,683635.11,51843.74,100,730887.15,TRUE,FALSE,FALSE,OK,Recalculate Economic Capital or adjust LGD assumptions,OK,OK
9c272cd7-9ffd-48dc-b291-28e9441de970,Revolver,GBP,545395.68,215780.31,446165.44,100,194001.5,FALSE,FALSE,FALSE,OK,OK,OK,OK
48d3b7d5-0b41-4ef3-b00c-3f8bd6492860,Term Loan,CNY,955270.12,444432.6,223491.35,100,736968.47,FALSE,FALSE,FALSE,OK,OK,OK,OK
f8934b9e-e0f7-4f9a-a36f-e2c45a4871dd,Bridge Loan,CNY,729563.15,522175.5,921967.76,100,103241.09,FALSE,FALSE,FALSE,OK,OK,OK,OK
f0035e5d-4bce-4ae7-8727-57d8f021a1a9,Syndicated Loan,GBP,228617.55,442773.22,973266.09,100,632696.21,TRUE,FALSE,FALSE,OK,Recalculate Economic Capital or adjust LGD assumptions,OK,OK
d0411b06-6fce-443d-9836-3e1c92582ec0,Revolver,EUR,508755.36,381769.44,497055.32,100,288588.85,FALSE,FALSE,FALSE,OK,OK,OK,OK
19ef09ac-1ef1-4598-821e-86463b4ed159,Term Loan,GBP,346377.21,469795.86,183033.02,100,17927.51,FALSE,FALSE,FALSE,OK,OK,OK,OK
99d91d84-48b7-4c25-9554-fdf5e60a0267,Syndicated Loan,GBP,575857.19,46918.02,180480.94,100,373440.91,FALSE,FALSE,FALSE,OK,OK,OK,OK
d898a855-c2dc-4ad5-b98f-c0de8bcfb671,Revolver,EUR,535526.1,744516.12,801982.66,100,296768.1,FALSE,FALSE,FALSE,OK,OK,OK,OK
80a9679c-6236-4991-9515-8d522faf9c00,Revolver,CNY,821026.32,754235.5,65622.37,100,949895.47,TRUE,FALSE,FALSE,OK,Recalculate Economic Capital or adjust LGD assumptions,OK,OK
a222a8f1-22ec-4162-96fc-cd9576aac328,Syndicated Loan,EUR,170918.38,510548.69,549151.79,100,892168.22,TRUE,FALSE,FALSE,OK,Recalculate Economic Capital or adjust LGD assumptions,OK,OK
f7727376-96c7-4472-a63d-4438cf683629,Revolver,CNY,621143.4,372484.31,654568.51,100,444602.73,FALSE,FALSE,FALSE,OK,OK,OK,OK
b5cc5243-9e0d-43a5-ad54-84327a5c0aa4,Term Loan,CNY,183897.85,522180.68,12775.32,100,930617.83,TRUE,FALSE,FALSE,OK,Recalculate Economic Capital or adjust LGD assumptions,OK,OK
133a359f-9ff3-4e62-a54e-98d0ccb6fed6,Term Loan,JPY,864703.6,163959.53,629165.18,100,313356.87,FALSE,FALSE,FALSE,OK,OK,OK,OK
d861d276-1ae2-4da3-80d2-f04670bfff63,Term Loan,JPY,567071.35,63283.84,835542.11,100,394887.42,FALSE,FALSE,FALSE,OK,OK,OK,OK
d9d6a0e0-3bef-45f9-b8b1-e5cbc97eea89,Bridge Loan,CNY,383691.79,742610.65,892308.25,100,389066.99,TRUE,FALSE,FALSE,OK,Recalculate Economic Capital or adjust LGD assumptions,OK,OK
3319a345-4453-4bac-9c2d-fa573a4606ed,Syndicated Loan,GBP,431199.83,339219.74,865967.22,100,373037.29,FALSE,FALSE,FALSE,OK,OK,OK,OK
cde27b9f-537f-47d0-906d-e92e3895bce6,Bridge Loan,USD,89359.1,26158.72,974040.43,100,414905.54,TRUE,FALSE,FALSE,OK,Recalculate Economic Capital or adjust LGD assumptions,OK,OK
7f8f2963-49cc-4693-9dd7-609a3dae2401,Revolver,GBP,986646.69,710544.23,842639.57,100,953795.83,FALSE,FALSE,FALSE,OK,OK,OK,OK
d09d5aa8-f6b7-47f2-a390-c2c35446e718,Term Loan,USD,548192.12,5501.93,132738.3,100,31184.23,FALSE,FALSE,FALSE,OK,OK,OK,OK
83273791-df0c-448f-87b5-ea4fe4f9e630,Term Loan,CNY,274407.63,203146.8,989240,100,77485.7,FALSE,FALSE,FALSE,OK,OK,OK,OK
067ccbe8-c5e6-4bd9-940a-b78521274377,Term Loan,GBP,501074.07,412680.78,786883.71,100,128215.01,FALSE,FALSE,FALSE,OK,OK,OK,OK
4a9a7f70-2670-4476-891c-b64a1fad05cb,Bridge Loan,USD,60415.41,61664.23,528158.04,100,572838.95,TRUE,FALSE,FALSE,OK,Recalculate Economic Capital or adjust LGD assumptions,OK,OK
73f1d38b-de17-4bda-b2ad-7d2535f69a8f,Syndicated Loan,CNY,553800.26,441090.63,452842.64,100,173488.35,FALSE,FALSE,FALSE,OK,OK,OK,OK
339f0c8a-4246-440c-892e-72a5c8ac8245,Revolver,EUR,883567.74,43747.33,644045.96,100,972612.93,TRUE,FALSE,FALSE,OK,Recalculate Economic Capital or adjust LGD assumptions,OK,OK
710814f9-cab6-4565-a817-66fd512f8095,Bridge Loan,USD,968400.87,993343.42,540281.72,100,804997.71,FALSE,TRUE,FALSE,OK,OK,Review default rate assumptions and adjust risk modeling,OK
366b4eef-665d-495f-98ec-7d72a4565b3d,Syndicated Loan,CNY,274781.76,109036.67,583178.31,100,732460.94,TRUE,FALSE,FALSE,OK,Recalculate Economic Capital or adjust LGD assumptions,OK,OK
5082fd90-ec56-4988-8bc5-b08b6ec99a58,Syndicated Loan,USD,787086.59,166486.41,57611.89,100,70092.51,FALSE,FALSE,FALSE,OK,OK,OK,OK
70885cad-38f9-465e-a181-cef24be788ce,Bridge Loan,EUR,960213.88,920389.88,921462,100,523701.3,FALSE,FALSE,FALSE,OK,OK,OK,OK
a9b7115c-e5f8-4514-8565-71d29ed391c3,Revolver,JPY,329210.88,284927.44,15164.69,100,302929.57,FALSE,FALSE,FALSE,OK,OK,OK,OK
32f704f3-4cde-4c21-9f46-5f72b42d74a1,Bridge Loan,CNY,707581.43,894498.94,401674.81,100,302835,FALSE,FALSE,FALSE,OK,OK,OK,OK
3527de8a-1eb7-42f8-9dab-e845500e4fcb,Syndicated Loan,GBP,915726.89,838096.07,352583.15,100,796240.14,FALSE,FALSE,FALSE,OK,OK,OK,OK
491faa0d-8471-4c51-907d-b9c5eeef699d,Bridge Loan,EUR,569199.2,999153.89,644254.48,100,846009.96,TRUE,TRUE,FALSE,OK,Recalculate Economic Capital or adjust LGD assumptions,Review default rate assumptions and adjust risk modeling,OK
597ad963-6ff2-4b59-93d8-28734febe303,Term Loan,JPY,932140.09,159087.45,932480.11,100,178709.01,FALSE,FALSE,FALSE,OK,OK,OK,OK
0f2799cb-bc60-4e60-b8f5-8062ba26dc39,Bridge Loan,GBP,33733.67,718563.43,522090.56,100,473137.84,TRUE,FALSE,FALSE,OK,Recalculate Economic Capital or adjust LGD assumptions,OK,OK
994168a2-a977-46a0-a71a-1a87d6e30b8f,Term Loan,GBP,949748.68,634825.5,577673.33,100,379079.04,FALSE,FALSE,FALSE,OK,OK,OK,OK
727187d4-d0f6-4190-9625-145f81ca84ee,Term Loan,EUR,462645.07,799053.37,69090.57,100,628564.32,TRUE,FALSE,FALSE,OK,Recalculate Economic Capital or adjust LGD assumptions,OK,OK
786b472e-4436-45f7-bc3f-57b5868cc202,Term Loan,CNY,323463.85,565314.13,83478.42,100,90757.9,FALSE,FALSE,FALSE,OK,OK,OK,OK
909edc69-2391-48af-992c-00a923006a54,Bridge Loan,CNY,687998.57,80823.65,26249.71,100,765177.91,TRUE,FALSE,FALSE,OK,Recalculate Economic Capital or adjust LGD assumptions,OK,OK
8c46506e-17fb-45b9-a457-73cfe79fb803,Revolver,GBP,929955.71,662938.43,688557.21,100,328167.69,FALSE,FALSE,FALSE,OK,OK,OK,OK
573f7b08-de80-41f2-a87f-eb43e7f09d8a,Revolver,JPY,750124.01,718604.13,387289.07,100,391558.2,FALSE,FALSE,FALSE,OK,OK,OK,OK
e6143af5-8304-43aa-9c7c-5fc8d6e230bb,Revolver,JPY,920587.75,71057.96,429603.57,100,991831.2,TRUE,FALSE,FALSE,OK,Recalculate Economic Capital or adjust LGD assumptions,OK,OK
d0984ff8-0f94-4b1a-8bbf-7098ee2cec47,Bridge Loan,JPY,865052.25,937163.81,691425.3,100,128966.44,FALSE,FALSE,FALSE,OK,OK,OK,OK
4387e6a9-f4c4-418e-a55a-fa4a63e3b503,Bridge Loan,CNY,967574.69,142393.91,512482.09,100,268909.99,FALSE,FALSE,FALSE,OK,OK,OK,OK
315a588b-217d-42bf-8833-26d3d639e3e1,Revolver,CNY,598767.39,547150.77,9239.78,100,701911.1,TRUE,FALSE,FALSE,OK,Recalculate Economic Capital or adjust LGD assumptions,OK,OK
7f99af54-6307-42ce-8f3f-0d95c3ea59b7,Syndicated Loan,GBP,155549.59,936530.04,114976.72,100,169419.21,TRUE,FALSE,FALSE,OK,Recalculate Economic Capital or adjust LGD assumptions,OK,OK
2880de56-fef8-4504-bbc0-5b9c1161dd03,Syndicated Loan,EUR,721681.86,874029.09,331346.38,100,732055.73,TRUE,FALSE,FALSE,OK,Recalculate Economic Capital or adjust LGD assumptions,OK,OK
a4777b22-a52a-4a75-9a6d-32f3b0039854,Bridge Loan,GBP,824115.24,59359.64,677438.34,100,83267.84,FALSE,FALSE,FALSE,OK,OK,OK,OK
baac45ec-e6a9-450a-9ae6-4f247e99d575,Bridge Loan,EUR,526951.64,52783.68,707750.89,100,198990.44,FALSE,FALSE,FALSE,OK,OK,OK,OK
4df66e20-dd34-42fe-82f6-4e955e86cde2,Syndicated Loan,EUR,109900.77,294224.4,965914.8,100,965176.63,TRUE,FALSE,FALSE,OK,Recalculate Economic Capital or adjust LGD assumptions,OK,OK
7e7fb183-a3eb-4e10-bf5d-955fbd094f00,Term Loan,JPY,437976.59,966587.41,496586.89,100,400981.51,FALSE,FALSE,FALSE,OK,OK,OK,OK
2351ebc5-8b2c-4309-aed6-0a8e1cb8bcf2,Bridge Loan,CNY,854349.38,818058.68,333714.03,100,231252.04,FALSE,FALSE,FALSE,OK,OK,OK,OK
be8aef75-fdbf-4a2e-81ff-59e0314a90e9,Revolver,USD,798079.24,443140.86,560761.9,100,80186.65,FALSE,FALSE,FALSE,OK,OK,OK,OK
fd36c8b3-8dba-4d48-8e75-0055debd97e0,Syndicated Loan,EUR,926386.57,85412.17,977009.68,100,295366.18,FALSE,FALSE,FALSE,OK,OK,OK,OK
dcaa22c2-eba9-4097-94f6-471f14ad1205,Revolver,USD,913434.11,483708.23,89765.42,100,469679,FALSE,FALSE,FALSE,OK,OK,OK,OK
dc4f958a-e6f3-4748-8942-c227af71ab22,Syndicated Loan,CNY,627616.24,457840.73,81971.79,100,851895.99,TRUE,FALSE,FALSE,OK,Recalculate Economic Capital or adjust LGD assumptions,OK,OK
a4337df8-eca0-499f-ab23-368d3acb6558,Term Loan,JPY,575585.43,299584.13,964329.61,100,511516.54,FALSE,FALSE,FALSE,OK,OK,OK,OK
d14c2a58-bb83-40dd-b9d1-9af2007bd43e,Revolver,CNY,416882.61,123595,126264.85,100,579207.7,TRUE,FALSE,FALSE,OK,Recalculate Economic Capital or adjust LGD assumptions,OK,OK
4870fcec-e77e-4107-aac3-c4214158d026,Syndicated Loan,USD,553166.98,789414.16,377669.28,100,837885.61,TRUE,FALSE,FALSE,OK,Recalculate Economic Capital or adjust LGD assumptions,OK,OK
57a0d8a2-32ca-42a1-9db5-3216658f8562,Revolver,JPY,503259.99,186759.55,520197.84,100,164323.03,FALSE,FALSE,FALSE,OK,OK,OK,OK
2c02e75d-f930-4a2e-8156-c5c8c3c7aa3c,Bridge Loan,GBP,690552.94,869202.22,628643.08,100,262862.01,FALSE,FALSE,FALSE,OK,OK,OK,OK
1b777997-0a34-4ff0-93de-b16684f12ed5,Revolver,EUR,655159.67,295361.97,523818.22,100,170048.82,FALSE,FALSE,FALSE,OK,OK,OK,OK
3f28f480-e83b-49b4-b391-88d59c6a0ee6,Bridge Loan,EUR,438387.33,934702.5,495681.32,100,47819.12,FALSE,FALSE,FALSE,OK,OK,OK,OK
b8537b04-fb0b-405c-8776-720b010ee471,Term Loan,EUR,792031.56,260657.89,279482.45,100,546854.9,FALSE,FALSE,FALSE,OK,OK,OK,OK
35a557a8-0f1b-4566-9ded-04d3e49c49e7,Bridge Loan,USD,374022.23,709646.7,278961.51,100,460117.96,TRUE,FALSE,FALSE,OK,Recalculate Economic Capital or adjust LGD assumptions,OK,OK
543b0033-5152-4ea7-9093-57059e8371dd,Bridge Loan,USD,848896.42,659353.73,839725.75,100,355181.05,FALSE,FALSE,FALSE,OK,OK,OK,OK
60643dbd-96eb-4f31-9a72-c735e89f6eaf,Syndicated Loan,USD,397499.49,405110.71,147435.45,100,813327.35,TRUE,FALSE,FALSE,OK,Recalculate Economic Capital or adjust LGD assumptions,OK,OK
0a2cf75e-9f6d-4191-aa9f-744e2ddbffd9,Term Loan,GBP,743941.89,658316.58,750448.44,100,816928.91,TRUE,FALSE,FALSE,OK,Recalculate Economic Capital or adjust LGD assumptions,OK,OK
7e2e3a40-a4cd-4f27-b65d-20595359ae82,Bridge Loan,GBP,741486.35,5338.4,514839.97,100,317937.62,FALSE,FALSE,FALSE,OK,OK,OK,OK
38a1c44b-8075-4803-bc06-90381203e4d8,Revolver,JPY,899164.61,49783.31,954343.25,100,344827.74,FALSE,FALSE,FALSE,OK,OK,OK,OK
b24a1ee1-75af-4cf7-8de4-a6e421f3c88c,Revolver,EUR,45523.03,938737.8,377510.46,100,72245.88,TRUE,FALSE,FALSE,OK,Recalculate Economic Capital or adjust LGD assumptions,OK,OK
333b6b40-4f79-4c07-bd31-2b270dbdf954,Bridge Loan,EUR,648008.82,822117.6,337556.78,100,579849.85,FALSE,FALSE,FALSE,OK,OK,OK,OK
8cdb6eb6-ba7d-4fc4-b0ac-fa1b8c7cd0ae,Term Loan,EUR,166166.31,456483.45,102509.86,100,462174.96,TRUE,FALSE,FALSE,OK,Recalculate Economic Capital or adjust LGD assumptions,OK,OK
8f6f0a92-da86-4afa-88b3-28f879b7d9b4,Revolver,USD,864248.98,269961.35,165972.4,100,123848.12,FALSE,FALSE,FALSE,OK,OK,OK,OK
51f0a31b-60e3-4798-a867-a2eaa7827596,Term Loan,USD,123119.69,801449.96,573588.88,100,873145.43,TRUE,FALSE,FALSE,OK,Recalculate Economic Capital or adjust LGD assumptions,OK,OK
437836e3-f7ee-44c0-9dfb-bf7a7b9f1ff7,Syndicated Loan,USD,131320.98,348123.32,970686.35,100,7537.5,FALSE,FALSE,FALSE,OK,OK,OK,OK
ea1d13ac-0b3f-4603-aab7-868955881aa5,Term Loan,GBP,16294.66,430825.01,877868.31,100,601288.93,TRUE,FALSE,FALSE,OK,Recalculate Economic Capital or adjust LGD assumptions,OK,OK
2105e6e7-fb02-4b19-a152-e42f3198183a,Term Loan,GBP,488605.58,10508.97,232389.8,100,674217.47,TRUE,FALSE,FALSE,OK,Recalculate Economic Capital or adjust LGD assumptions,OK,OK
4e0037b6-9fb1-464f-aac4-21d573e28087,Revolver,GBP,261564.8,887076.32,814158.67,100,109417.42,FALSE,FALSE,FALSE,OK,OK,OK,OK
87bf8aee-db2e-495a-a8dc-46c3e01c732c,Revolver,CNY,45041.66,626844.33,958213.58,100,277369.22,TRUE,FALSE,FALSE,OK,Recalculate Economic Capital or adjust LGD assumptions,OK,OK
ce7dc667-7c59-4c36-ba2f-a85bda1d4b5d,Bridge Loan,USD,272326.35,207624.81,281881.14,100,374064.06,TRUE,FALSE,FALSE,OK,Recalculate Economic Capital or adjust LGD assumptions,OK,OK
e9c580b1-a39d-4f51-a1e7-92a102099e97,Revolver,JPY,196626.24,350860.62,868195.56,100,330610.67,TRUE,FALSE,FALSE,OK,Recalculate Economic Capital or adjust LGD assumptions,OK,OK
04ea1cb6-48fb-47bb-9521-865eda898240,Revolver,GBP,170844.72,743099.07,11150.86,100,626462.18,TRUE,FALSE,FALSE,OK,Recalculate Economic Capital or adjust LGD assumptions,OK,OK
270e3d16-ff74-4b4e-a69b-354e0babca1d,Bridge Loan,GBP,430158.95,193700.1,88466.39,100,249460.4,FALSE,FALSE,FALSE,OK,OK,OK,OK
8582e649-d55f-44a3-b5cb-481bf0c10c47,Term Loan,USD,945720.17,539811.5,840274.47,100,924010.41,FALSE,FALSE,FALSE,OK,OK,OK,OK
930a67d2-4176-4f9f-9f21-1c77f8beadd4,Bridge Loan,EUR,722040.03,796907.97,568315.96,100,86539.73,FALSE,FALSE,FALSE,OK,OK,OK,OK
9b937d4c-d6cd-4ff8-8fcc-a7a6215e22d2,Syndicated Loan,USD,657347.04,344837.46,272747.24,100,179169.76,FALSE,FALSE,FALSE,OK,OK,OK,OK
ef55eb57-e063-472c-bd58-699374f108b2,Term Loan,GBP,66562.96,939165.58,371055.89,100,324910.89,TRUE,FALSE,FALSE,OK,Recalculate Economic Capital or adjust LGD assumptions,OK,OK
61be7d3d-f36f-474a-8a64-2b6032cf332b,Term Loan,JPY,306511.37,474643.14,545289.96,100,87411.66,FALSE,FALSE,FALSE,OK,OK,OK,OK
3a5fdca1-4a95-4823-8785-24cbfa296560,Syndicated Loan,GBP,571226.17,669272.77,925333.17,100,662410.7,TRUE,FALSE,FALSE,OK,Recalculate Economic Capital or adjust LGD assumptions,OK,OK
650315a2-71cd-42ba-8e04-003635127262,Term Loan,CNY,388675.48,978586.11,95315.15,100,691698.18,TRUE,FALSE,FALSE,OK,Recalculate Economic Capital or adjust LGD assumptions,OK,OK
1da83dbf-ad33-46cd-9cdd-1613d7768e50,Revolver,USD,898494.97,176391.6,626479.72,100,185073.04,FALSE,FALSE,FALSE,OK,OK,OK,OK
312a2ef2-825a-46d7-af0c-285d9cc7e585,Syndicated Loan,USD,474196.32,443179.2,694952.93,100,284654.36,FALSE,FALSE,FALSE,OK,OK,OK,OK
118e76f0-9b0e-4b8e-8270-f42112b8cded,Revolver,EUR,906100.5,339804.54,734296.06,100,261236.11,FALSE,FALSE,FALSE,OK,OK,OK,OK
dc995039-c951-4b5c-9f56-71fa4d9fe0bf,Revolver,JPY,547239.11,614119.37,816151.64,100,210135.07,FALSE,FALSE,FALSE,OK,OK,OK,OK
2cf26796-381f-42c7-a4dc-d72df9df19c3,Bridge Loan,USD,157994.05,204643.49,481780.62,100,595400.34,TRUE,FALSE,FALSE,OK,Recalculate Economic Capital or adjust LGD assumptions,OK,OK
3ff13708-be4e-40f0-b5ff-943547cd7fb0,Syndicated Loan,EUR,232103.33,476209.15,999269.85,100,524598.04,TRUE,FALSE,TRUE,OK,Recalculate Economic Capital or adjust LGD assumptions,OK,Ensure stress test model aligns with Fed guidelines; normalize outliers
518d0a9a-2bf2-4f54-9cab-5a660cfbd0a2,Revolver,USD,985505.14,707938.34,68595.7,100,41587.45,FALSE,FALSE,FALSE,OK,OK,OK,OK
05162900-7637-4472-9875-ea0dc04799b8,Revolver,EUR,667720.82,618510.35,497352.34,100,808303.27,TRUE,FALSE,FALSE,OK,Recalculate Economic Capital or adjust LGD assumptions,OK,OK
2c00cacb-d48e-4dfe-a13e-36656fe171ed,Bridge Loan,EUR,542479,159163.71,829486.9,100,862655.81,TRUE,FALSE,FALSE,OK,Recalculate Economic Capital or adjust LGD assumptions,OK,OK
e7453430-baf5-418b-aca3-b6dea5281ca3,Bridge Loan,EUR,626140.03,36538.88,498921.45,100,765616.88,TRUE,FALSE,FALSE,OK,Recalculate Economic Capital or adjust LGD assumptions,OK,OK
fffa6167-df35-44c9-b03e-9f18aa6dd20f,Term Loan,GBP,836134.03,185958.87,370589.79,100,561313.38,FALSE,FALSE,FALSE,OK,OK,OK,OK
348a1906-aa93-404b-802f-1b08d9f41ff5,Syndicated Loan,GBP,757526.42,399923.7,739535.78,100,227492.86,FALSE,FALSE,FALSE,OK,OK,OK,OK
bdca59ff-4c71-4d5d-a8fb-1150b5a9b772,Bridge Loan,USD,589167.58,651404.16,882978.54,100,863480.48,TRUE,FALSE,FALSE,OK,Recalculate Economic Capital or adjust LGD assumptions,OK,OK
